-8	-0.5	0.00483545	-0.0122261
-7.5	-0.5	0.00598494	-0.0169626
-7	-0.5	0.00763035	-0.0230252
-6.5	-0.5	0.00999992	-0.0309505
-6	-0.5	0.013477	-0.0415161
-5.5	-0.5	0.0187285	-0.0558965
-5	-0.5	0.0269581	-0.0759474
-4.5	-0.5	0.0404128	-0.104744
-4	-0.5	0.063338	-0.147678
-3.5	-0.5	0.103376	-0.214909
-3	-0.5	0.170984	-0.327684
-2.5	-0.5	0.258684	-0.53779
-2	-0.5	0.192859	-0.999676
-1.5	-0.5	0.0515845	-0.999837
-1	-0.5	0.0137214	-0.999917
-0.5	-0.5	0.00341879	-0.999953
0	-0.5	3.88441e-07	-0.999963
0.5	-0.5	-0.00341729	-0.999953
1	-0.5	-0.0137143	-0.999917
1.5	-0.5	-0.051546	-0.999838
2	-0.5	-0.192666	-0.999683
2.5	-0.5	-0.258365	-0.538293
3	-0.5	-0.170701	-0.328551
3.5	-0.5	-0.10316	-0.216059
4	-0.5	-0.0631845	-0.149049
4.5	-0.5	-0.0403144	-0.106279
5	-0.5	-0.0269079	-0.0775915
5.5	-0.5	-0.0187215	-0.0575962
6	-0.5	-0.0135097	-0.0432194
6.5	-0.5	-0.0100697	-0.0326064
7	-0.5	-0.00773534	-0.0245839
7.5	-0.5	-0.0061238	-0.0183759
8	-0.5	-0.00500728	-0.0134468
8.5	-0.5	-0.00424679	-0.00941048
9	-0.5	-0.00375689	-0.00597436
9.5	-0.5	-0.00348638	-0.00290427
-9.5	0	0.000490291	-0.00263206
-9	0	0.000469001	-0.00548184
-8.5	0	0.000437433	-0.00876024
-8	0	0.000395409	-0.0127158
-7.5	0	0.000342789	-0.0176625
-7	0	0.000279526	-0.0240203
-6.5	0	0.000205716	-0.0323817
-6	0	0.000121615	-0.0436229
-5.5	0	2.76276e-05	-0.0591026
-5	0	-7.56851e-05	-0.0810292
-4.5	0	-0.000187467	-0.113168
-4	0	-0.000305845	-0.16222
-3.5	0	-0.000425303	-0.240438
-3	0	-0.000528588	-0.369805
-2.5	0	-0.000566825	-0.58347
-2	0	-0.000441199	-0.888388
-1.5	0	-0.000241327	-0.970083
-1	0	-0.000116417	-0.991946
-0.5	0	-4.5893e-05	-0.997699
0	0	4.12947e-07	-0.99885
0.5	0	4.62138e-05	-0.997699
1	0	0.000114592	-0.991948
1.5	0	0.000233519	-0.9701
2	0	0.000419907	-0.888479
2.5	0	0.000528918	-0.583914
3	0	0.000479312	-0.370609
3.5	0	0.000371441	-0.241543
4	0	0.000253155	-0.16356
4.5	0	0.000140469	-0.114681
5	0	3.78214e-05	-0.0826571
5.5	0	-5.38565e-05	-0.0607897
6	0	-0.00013455	-0.0453161
6.5	0	-0.000204431	-0.0340292
7	0	-0.000263692	-0.0255722
7.5	0	-0.00031252	-0.0190702
8	0	-0.0003511	-0.0139322
8.5	0	-0.000379617	-0.00973915
9	0	-0.000398252	-0.00617836
9.5	0	-0.000407177	-0.00300202
-9.5	0.5	-0.00226343	-0.00258443
-9	0.5	-0.00260748	-0.00537686
-8.5	0.5	-0.00319139	-0.00857761
-8	0.5	-0.00406677	-0.012421
-7.5	0.5	-0.00531951	-0.0171997
-7	0.5	-0.00708887	-0.0233
-6.5	0.5	-0.00960274	-0.0312576
-6	0.5	-0.0132438	-0.0418482
-5.5	0.5	-0.0186778	-0.0562445
-5	0.5	-0.0271074	-0.0762998
-4.5	0.5	-0.0407778	-0.105087
-4	0.5	-0.0639323	-0.147993
-3.5	0.5	-0.104209	-0.215181
-3	0.5	-0.172048	-0.327912
-2.5	0.5	-0.259898	-0.538048
-2	0.5	-0.193754	-1.00032
-1.5	0.5	-0.0519736	-1.00016
-1	0.5	-0.0138941	-1.00008
-0.5	0.5	-0.00348494	-1.00005
0	0.5	2.03677e-07	-1.00004
0.5	0.5	0.00348392	-1.00005
1	0.5	0.0138844	-1.00008
1.5	0.5	0.0519232	-1.00016
2	0.5	0.193521	-1.00032
2.5	0.5	0.259505	-0.538537
3	0.5	0.17167	-0.32876
3.5	0.5	0.103889	-0.216304
4	0.5	0.0636775	-0.149328
4.5	0.5	0.0405887	-0.106578
5	0.5	0.0269837	-0.0778952
5.5	0.5	0.0186196	-0.0578924
6	0.5	0.0132508	-0.0434985
6.5	0.5	0.0096742	-0.0328614
7	0.5	0.00722372	-0.0248094
7.5	0.5	0.00551625	-0.018568
8	0.5	0.00432376	-0.0136029
8.5	0.5	0.00350701	-0.00952855
9	0.5	0.00298024	-0.00605335
9.5	0.5	0.00269198	-0.00294371
-9.5	1	-0.00488657	-0.00239715
-9	1	-0.00552418	-0.00497612
-8.5	1	-0.0066067	-0.00790814
-8	1	-0.00822665	-0.0113887
-7.5	1	-0.0105363	-0.0156534
-7	1	-0.0137784	-0.0209991
-6.5	1	-0.0183424	-0.0278126
-6	1	-0.0248652	-0.0366112
-5.5	1	-0.034424	-0.0480976
-5	1	-0.0489177	-0.0632292
-4.5	1	-0.0718806	-0.0832865
-4	1	-0.1104	-0.109884
-3.5	1	-0.180344	-0.144758
-3	1	-0.323396	-0.188939
-2.5	1	-0.672979	-0.240678
-2	1	-0.462557	-0.292059
-1.5	1	-0	-0.329091
-1	1	-0	-0.351819
-0.5	1	-0	-0.363741
0	1	-0	-0.36747
0.5	1	-0	-0.363893
1	1	-0	-0.352124
1.5	1	-0	-0.329555
2	1	0.462045	-0.292694
2.5	1	0.672086	-0.2415
3	1	0.322713	-0.189952
3.5	1	0.179803	-0.145949
4	1	0.109978	-0.111229
4.5	1	0.0715734	-0.0847502
5	1	0.0487237	-0.0647724
5.5	1	0.0343429	-0.0496783
6	1	0.0248965	-0.038186
6.5	1	0.0184846	-0.0293379
7	1	0.0140297	-0.0224315
7.5	1	0.010894	-0.01695
8	1	0.00868838	-0.0125074
8.5	1	0.00716989	-0.00880762
9	1	0.00618658	-0.00561569
9.5	1	0.00564618	-0.00273672
-9.5	1.5	-0.00723956	-0.00209179
-9	1.5	-0.00811847	-0.00432712
-8.5	1.5	-0.00960397	-0.00683517
-8	1.5	-0.0118121	-0.00975651
-7.5	1.5	-0.0149299	-0.0132484
-7	1.5	-0.019248	-0.0174887
-6.5	1.5	-0.0252148	-0.0226747
-6	1.5	-0.0335289	-0.0290098
-5.5	1.5	-0.0452958	-0.0366566
-5	1.5	-0.0622963	-0.0456072
-4.5	1.5	-0.0874329	-0.055339
-4	1.5	-0.125404	-0.0639065
-3.5	1.5	-0.183264	-0.0654446
-3	1.5	-0.267968	-0.0428357
-2.5	1.5	-0.363019	0.0558737
-2	1.5	-0.282167	0.401296
-1.5	1.5	-0.111733	0.327135
-1	1.5	-0.0485439	0.285109
-0.5	1.5	-0.0191363	0.263848
0	1.5	-0.000151028	0.25727
0.5	1.5	0.0188307	0.263554
1	1.5	0.0482217	0.284519
1.5	1.5	0.111352	0.326236
2	1.5	0.281576	0.400058
2.5	1.5	0.362248	0.0547486
3	1.5	0.26722	-0.0439932
3.5	1.5	0.182611	-0.0666863
4	1.5	0.124877	-0.0652398
4.5	1.5	0.0870454	-0.0567495
5	1.5	0.0620556	-0.0470691
5.5	1.5	0.0452059	-0.038138
6	1.5	0.0335912	-0.0304753
6.5	1.5	0.0254288	-0.0240874
7	1.5	0.0196116	-0.018811
7.5	1.5	0.0154403	-0.0144426
8	1.5	0.0124662	-0.0107852
8.5	1.5	0.0103987	-0.00766136
9	1.5	0.00905114	-0.00491413
9.5	1.5	0.00830767	-0.0024033
-9.5	2	-0.0092137	-0.00170041
-9	2	-0.0102676	-0.00349981
-8.5	2	-0.0120361	-0.00547959
-8	2	-0.0146399	-0.00771995
-7.5	2	-0.0182684	-0.0102958
-7	2	-0.0232047	-0.0132667
-6.5	2	-0.0298635	-0.0166537
-6	2	-0.0388472	-0.0203927
-5.5	2	-0.0510214	-0.0242361
-5	2	-0.0676001	-0.0275543
-4.5	2	-0.0901799	-0.0289315
-4	2	-0.120506	-0.0253603
-3.5	2	-0.159274	-0.0107152
-3	2	-0.202078	0.0266699
-2.5	2	-0.228847	0.105077
-2	2	-0.191296	0.230746
-1.5	2	-0.116187	0.249303
-1	2	-0.0632871	0.244072
-0.5	2	-0.0278392	0.237287
0	2	-0.000293223	0.234582
0.5	2	0.0272491	0.237016
1	2	0.0626814	0.243534
1.5	2	0.115539	0.248504
2	2	0.190558	0.229722
2.5	2	0.228035	0.103978
3	2	0.201278	0.0255168
3.5	2	0.158556	-0.0119264
4	2	0.119915	-0.0266287
4.5	2	0.0897441	-0.0302463
5	2	0.0673352	-0.0288969
5.5	2	0.0509367	-0.0255821
6	2	0.0389471	-0.0217141
6.5	2	0.030149	-0.0179206
7	2	0.0236744	-0.0144477
7.5	2	0.0189198	-0.0113595
8	2	0.0154697	-0.00863426
8.5	2	0.013041	-0.0062128
9	2	0.0114446	-0.00402022
9.5	2	0.0105603	-0.00197639
-9.5	2.5	-0.0107394	-0.00125993
-9	2.5	-0.0118977	-0.0025739
-8.5	2.5	-0.0138241	-0.00397664
-8	2.5	-0.0166283	-0.00549205
-7.5	2.5	-0.0204766	-0.0071229
-7	2.5	-0.0256059	-0.0088327
-6.5	2.5	-0.0323408	-0.010514
-6	2.5	-0.0411113	-0.0119324
-5.5	2.5	-0.0524575	-0.0126295
-5	2.5	-0.0669917	-0.0117583
-4.5	2.5	-0.085239	-0.00781619
-4	2.5	-0.107187	0.00173673
-3.5	2.5	-0.131233	0.0208603
-3	2.5	-0.152176	0.0546872
-2.5	2.5	-0.158943	0.106485
-2	2.5	-0.137942	0.166738
-1.5	2.5	-0.0984068	0.194672
-1	2.5	-0.0605595	0.204
-0.5	2.5	-0.0286262	0.206055
0	2.5	-0.000421532	0.20617
0.5	2.5	0.0277819	0.205817
1	2.5	0.0597094	0.203529
1.5	2.5	0.0975409	0.193984
2	2.5	0.13705	0.165868
2.5	2.5	0.158042	0.105504
3	2.5	0.151315	0.0536349
3.5	2.5	0.130466	0.0197561
4	2.5	0.106557	0.00059282
4.5	2.5	0.0847772	-0.00898692
5	2.5	0.0667198	-0.0129399
5.5	2.5	0.0523887	-0.0138029
6	2.5	0.0412527	-0.0130757
6.5	2.5	0.0326951	-0.0116037
7	2.5	0.0261727	-0.00984417
7.5	2.5	0.0212538	-0.00803074
8	2.5	0.0176128	-0.00627052
8.5	2.5	0.0150128	-0.00459977
9	2.5	0.0132875	-0.00301561
9.5	2.5	0.0123279	-0.00149399
-9.5	3	-0.0117876	-0.000806558
-9	3	-0.0129843	-0.00162648
-8.5	3	-0.0149542	-0.00245415
-8	3	-0.0177862	-0.00326756
-7.5	3	-0.0216091	-0.00401529
-7	3	-0.0265958	-0.00459676
-6.5	3	-0.0329632	-0.00483161
-6	3	-0.0409627	-0.00441266
-5.5	3	-0.0508473	-0.00283582
-5	3	-0.0627867	0.000696797
-4.5	3	-0.0766849	0.00739079
-4	3	-0.0918291	0.0189353
-3.5	3	-0.106323	0.0373696
-3	3	-0.116453	0.0643305
-2.5	3	-0.116796	0.098992
-2	3	-0.103108	0.134572
-1.5	3	-0.0789248	0.158156
-1	3	-0.0519041	0.1707
-0.5	3	-0.0256694	0.176261
0	3	-0.000532059	0.177726
0.5	3	0.0246076	0.176061
1	3	0.0508484	0.170306
1.5	3	0.0778784	0.157585
2	3	0.102078	0.133854
2.5	3	0.115802	0.0981681
3	3	0.11553	0.0634365
3.5	3	0.105514	0.0364301
4	3	0.0911723	0.0179674
4.5	3	0.0762114	0.00640895
5	3	0.0625193	-0.000284799
5.5	3	0.0508009	-0.00380202
6	3	0.0411462	-0.00534708
6.5	3	0.0333804	-0.00571675
7	3	0.0272474	-0.00541425
7.5	3	0.0224934	-0.00474617
8	3	0.0189006	-0.0038924
8.5	3	0.0162959	-0.00295319
9	3	0.0145504	-0.00197966
9.5	3	0.0135759	-0.000993508
-9.5	3.5	-0.0123659	-0.000371387
-9	3.5	-0.0135453	-0.000722663
-8.5	3.5	-0.0154652	-0.00101706
-8	3.5	-0.0181894	-0.00119967
-7.5	3.5	-0.0218058	-0.0011847
-7	3.5	-0.0264222	-0.000838156
-6.5	3.5	-0.0321567	4.60037e-05
-6	3.5	-0.0391155	0.00177764
-5.5	3.5	-0.047348	0.00480935
-5	3.5	-0.0567651	0.00977537
-4.5	3.5	-0.0670004	0.0175081
-4	3.5	-0.0772086	0.0289788
-3.5	3.5	-0.0858381	0.0450582
-3	3.5	-0.0905536	0.065948
-2.5	3.5	-0.0887013	0.0902258
-2	3.5	-0.078778	0.114024
-1.5	3.5	-0.0622793	0.132285
-1	3.5	-0.0424541	0.143978
-0.5	3.5	-0.0215994	0.150159
0	3.5	-0.000621996	0.152011
0.5	3.5	0.0203613	0.150001
1	3.5	0.0412335	0.14367
1.5	3.5	0.0610888	0.131841
2	3.5	0.0776333	0.113466
2.5	3.5	0.0876252	0.0895825
3	3.5	0.0895774	0.0652477
3.5	3.5	0.0849969	0.0443232
4	3.5	0.0765359	0.0282261
4.5	3.5	0.0665249	0.0167513
5	3.5	0.0565088	0.00902608
5.5	3.5	0.0473264	0.00407887
6	3.5	0.039338	0.00107733
6.5	3.5	0.0326279	-0.000612387
7	3.5	0.0271433	-0.00144242
7.5	3.5	0.0227756	-0.00172218
8	3.5	0.0194058	-0.00165732
8.5	3.5	0.0169255	-0.00138145
9	3.5	0.0152472	-0.000979962
9.5	3.5	0.0143076	-0.000507378
-9.5	4	-0.0125103	2.22759e-05
-9	4	-0.0136299	8.97435e-05
-8.5	4	-0.0154313	0.000260439
-8	4	-0.0179538	0.000609402
-7.5	4	-0.0212475	0.00123935
-7	4	-0.0253651	0.00229374
-6.5	4	-0.0303474	0.0039724
-6	4	-0.0361994	0.00654876
-5.5	4	-0.0428496	0.0103848
-5	4	-0.050088	0.0159342
-4.5	4	-0.0574815	0.0237154
-4	4	-0.064279	0.0342208
-3.5	4	-0.069354	0.047721
-3	4	-0.0712853	0.0639394
-2.5	4	-0.0687199	0.081679
-2	4	-0.0610489	0.0987372
-1.5	4	-0.0489709	0.112692
-1	4	-0.0340305	0.122472
-0.5	4	-0.0176362	0.128084
0	4	-0.000689502	0.129862
0.5	4	0.0162662	0.127972
1	4	0.0326876	0.122254
1.5	4	0.0476743	0.112379
2	4	0.0598198	0.0983468
2.5	4	0.0675835	0.081231
3	4	0.0702709	0.0634542
3.5	4	0.0684926	0.0472161
4	4	0.0636004	0.0337099
4.5	4	0.0570114	0.023209
5	4	0.0498469	0.0154405
5.5	4	0.0428522	0.00991072
6	4	0.0364549	0.00610064
6.5	4	0.0308607	0.00355634
7	4	0.0261376	0.00191596
7.5	4	0.0222785	0.000906313
8	4	0.0192414	0.00032787
8.5	4	0.0169733	3.754e-05
9	4	0.0154245	-6.69943e-05
9.5	4	0.0145559	-6.03298e-05
-9.5	4.5	-0.0122761	0.00035977
-9	4.5	-0.0133071	0.000781638
-8.5	4.5	-0.0149455	0.00133585
-8	4.5	-0.0172105	0.00210681
-7.5	4.5	-0.0201215	0.00320098
-7	4.5	-0.0236891	0.0047555
-6.5	4.5	-0.0279017	0.00694663
-6	4.5	-0.0327031	0.00999626
-5.5	4.5	-0.0379625	0.0141722
-5	4.5	-0.0434344	0.0197748
-4.5	4.5	-0.0487138	0.0270987
-4	4.5	-0.0532029	0.0363534
-3.5	4.5	-0.0561195	0.0475354
-3	4.5	-0.0565957	0.0602632
-2.5	4.5	-0.0539035	0.0736519
-2	4.5	-0.0477653	0.0863792
-1.5	4.5	-0.0385446	0.0970884
-1	4.5	-0.027062	0.104944
-0.5	4.5	-0.0142095	0.10965
0	4.5	-0.000733601	0.11119
0.5	4.5	0.0127537	0.109586
1	4.5	0.0256407	0.104819
1.5	4.5	0.0371813	0.096911
2	4.5	0.046485	0.086161
2.5	4.5	0.0527326	0.0734064
3	4.5	0.0555625	0.060004
3.5	4.5	0.0552525	0.0472743
4	4.5	0.0525287	0.0360992
4.5	4.5	0.0482555	0.0268574
5	4.5	0.0432105	0.0195503
5.5	4.5	0.0379865	0.0139665
6	4.5	0.0329836	0.00981045
6.5	4.5	0.0284433	0.00678128
7	4.5	0.0244932	0.00461098
7.5	4.5	0.0211875	0.00307773
8	4.5	0.018537	0.00200548
8.5	4.5	0.0165306	0.00125741
9	4.5	0.0151494	0.000727417
9.5	4.5	0.0143745	0.000331533
-9.5	5	-0.0117286	0.000634584
-9	5	-0.0126539	0.00134111
-8.5	5	-0.0141061	0.00219465
-8	5	-0.0160887	0.00328089
-7.5	5	-0.0185989	0.0047014
-7	5	-0.0216194	0.00657835
-6.5	5	-0.0251066	0.00905781
-6	5	-0.0289738	0.0123096
-5.5	5	-0.033071	0.0165204
-5	5	-0.0371615	0.021876
-4.5	5	-0.0409029	0.0285255
-4	5	-0.0438423	0.0365248
-3.5	5	-0.0454443	0.0457602
-3	5	-0.0451688	0.0558723
-2.5	5	-0.0426038	0.0662227
-2	5	-0.0376123	0.0759676
-1.5	5	-0.0304061	0.0842603
-1	5	-0.0214685	0.090483
-0.5	5	-0.0113908	0.0942997
0	5	-0.000754087	0.0955762
0.5	5	0.0098957	0.0942819
1	5	0.0200128	0.0904499
1.5	5	0.0290162	0.0842169
2	5	0.0363151	0.0759208
2.5	5	0.0414266	0.0661803
3	5	0.0441388	0.0558414
3.5	5	0.0445878	0.0457466
4	5	0.0431835	0.0365318
4.5	5	0.0404624	0.028554
5	5	0.0369559	0.0219246
5.5	5	0.0331123	0.0165861
6	5	0.0292698	0.0123881
6.5	5	0.0256612	0.00914419
7	5	0.022434	0.0066673
7.5	5	0.019673	0.00478756
8	5	0.017421	0.00335905
8.5	5	0.0156952	0.00225983
9	5	0.0144986	0.00138868
9.5	5	0.0138285	0.000660287
-9.5	5.5	-0.010935	0.000846978
-9	5.5	-0.011747	0.00177019
-8.5	5.5	-0.0130058	0.00284412
-8	5.5	-0.0147038	0.00415041
-7.5	5.5	-0.016824	0.00578079
-7	5.5	-0.0193327	0.00783907
-6.5	5.5	-0.0221705	0.0104411
-6	5.5	-0.0252405	0.0137112
-5.5	5.5	-0.0283961	0.0177731
-5	5.5	-0.0314293	0.0227327
-4.5	5.5	-0.0340651	0.0286508
-4	5.5	-0.0359682	0.0355056
-3.5	5.5	-0.0367721	0.0431503
-3	5.5	-0.0361331	0.0512803
-2.5	5.5	-0.0338081	0.0594318
-2	5.5	-0.0297277	0.0670361
-1.5	5.5	-0.0240292	0.0735265
-1	5.5	-0.0170226	0.0784494
-0.5	5.5	-0.00911629	0.0815094
0	5.5	-0.000751444	0.0825537
0.5	5.5	0.00762743	0.0815368
1	5.5	0.0155758	0.0785052
1.5	5.5	0.0226522	0.0736128
2	5.5	0.0284483	0.0671555
2.5	5.5	0.0326532	0.0595868
3	5.5	0.0351289	0.0514725
3.5	5.5	0.0359429	0.0433794
4	5.5	0.0353361	0.0357692
4.5	5.5	0.0336484	0.0289444
5	5.5	0.0312427	0.0230495
5.5	5.5	0.02845	0.0181048
6	5.5	0.0255417	0.0140483
6.5	5.5	0.0227225	0.0107732
7	5.5	0.0201366	0.0081554
7.5	5.5	0.0178793	0.00607049
8	5.5	0.0160093	0.00440272
8.5	5.5	0.0145603	0.00304849
9	5.5	0.0135498	0.00191631
9.5	5.5	0.0129859	0.000924862
-9.5	6	-0.00995843	0.00100222
-9	6	-0.0106567	0.00208102
-8.5	6	-0.0117259	0.00330672
-8	6	-0.013152	0.00475381
-7.5	6	-0.0149102	0.00650216
-7	6	-0.0169591	0.0086371
-6.5	6	-0.0192345	0.0112476
-6	6	-0.0216419	0.0144213
-5.5	6	-0.0240495	0.018236
-5	6	-0.0262838	0.022745
-4.5	6	-0.02813	0.0279583
-4	6	-0.0293428	0.0338185
-3.5	6	-0.0296696	0.040179
-3	6	-0.0288874	0.046791
-2.5	6	-0.026848	0.0533118
-2	6	-0.0235176	0.0593412
-1.5	6	-0.0189928	0.0644818
-1	6	-0.0134856	0.0683989
-0.5	6	-0.0072865	0.0708541
0	6	-0.000726757	0.0717105
0.5	6	0.00584723	0.070924
1	6	0.0120889	0.0685383
1.5	6	0.0176666	0.0646903
2	6	0.0222891	0.0596175
2.5	6	0.0257435	0.0536536
3	6	0.0279314	0.0471946
3.5	6	0.0288846	0.0406387
4	6	0.0287485	0.0343264
4.5	6	0.0277427	0.0285044
5	6	0.0261164	0.0233174
5.5	6	0.0241111	0.018821
6	6	0.0219381	0.0150042
6.5	6	0.0197683	0.0118129
7	6	0.0177314	0.00916892
7.5	6	0.0159204	0.00698452
8	6	0.014399	0.00517078
8.5	6	0.0132088	0.00364253
9	6	0.012375	0.00232013
9.5	6	0.0119122	0.00112932
-9.5	6.5	-0.00885399	0.00110882
-9	6.5	-0.00944253	0.00229201
-8.5	6.5	-0.010333	0.00361378
-8	6.5	-0.0115083	0.00514009
-7.5	6.5	-0.0129407	0.00693876
-7	6.5	-0.0145873	0.00907832
-6.5	6.5	-0.0163862	0.0116254
-6	6.5	-0.0182521	0.01464
-5.5	6.5	-0.0200724	0.0181674
-5	6.5	-0.021707	0.0222279
-4.5	6.5	-0.0229916	0.0268036
-4	6.5	-0.0237475	0.0318242
-3.5	6.5	-0.0237995	0.0371559
-3	6.5	-0.0230003	0.0425977
-2.5	6.5	-0.021258	0.0478913
-2	6.5	-0.0185577	0.0527454
-1.5	6.5	-0.0149715	0.0568719
-1	6.5	-0.0106503	0.0600215
-0.5	6.5	-0.00580467	0.0620081
0	6.5	-0.000681634	0.0627192
0.5	6.5	0.00445521	0.0621168
1	6.5	0.00934208	0.0602373
1.5	6.5	0.0137314	0.057192
2	6.5	0.0174116	0.0531653
2.5	6.5	0.0202304	0.0484045
3	6.5	0.022114	0.0431958
3.5	6.5	0.0230747	0.037828
4	6.5	0.0232018	0.0325575
4.5	6.5	0.0226393	0.0275829
5	6.5	0.0215592	0.0230362
5.5	6.5	0.0201368	0.0189861
6	6.5	0.0185336	0.0154497
6.5	6.5	0.0168872	0.0124058
7	6.5	0.0153083	0.00980869
7.5	6.5	0.0138811	0.00759847
8	6.5	0.0126673	0.00570851
8.5	6.5	0.0117096	0.00407041
9	6.5	0.0110366	0.00261655
9.5	6.5	0.0106657	0.00128111
-9.5	7	-0.00766642	0.00117693
-9	7	-0.00815176	0.00242463
-8.5	7	-0.00887779	0.00380044
-8	7	-0.00982704	0.00536169
-7.5	7	-0.010972	0.007165
-7	7	-0.0122724	0.00926466
-6.5	7	-0.0136728	0.0117097
-6	7	-0.0150999	0.0145396
-5.5	7	-0.0164616	0.0177779
-5	7	-0.0176475	0.0214248
-4.5	7	-0.0185337	0.0254482
-4	7	-0.0189905	0.029776
-3.5	7	-0.0188961	0.0342907
-3	7	-0.0181519	0.0388296
-2.5	7	-0.0167003	0.043194
-2	7	-0.014537	0.0471657
-1.5	7	-0.0117167	0.0505303
-1	7	-0.0083493	0.0530997
-0.5	7	-0.00458878	0.0547299
0	7	-0.000618115	0.0553314
0.5	7	0.00336537	0.054873
1	7	0.00716414	0.0533833
1.5	7	0.0105945	0.0509496
2	7	0.0135016	0.0477132
2.5	7	0.015774	0.0438596
3	7	0.0173549	0.0396008
3.5	7	0.0182463	0.0351523
4	7	0.0185033	0.0307105
4.5	7	0.0182214	0.0264358
5	7	0.0175196	0.0224439
5.5	7	0.0165246	0.0188056
6	7	0.0153578	0.0155519
6.5	7	0.0141274	0.0126822
7	7	0.012924	0.0101723
7.5	7	0.0118202	0.00798299
8	7	0.010871	0.0060652
8.5	7	0.0101168	0.00436481
9	7	0.00958569	0.00282532
9.5	7	0.0092956	0.00138948
-9.5	7.5	-0.00642935	0.00121705
-9	7.5	-0.00681902	0.00250079
-8.5	7.5	-0.00739591	0.00390177
-8	7.5	-0.00814378	0.00546934
-7.5	7.5	-0.00903773	0.00725047
-7	7.5	-0.0100426	0.00928786
-6.5	7.5	-0.0111113	0.0116172
-6	7.5	-0.0121839	0.0142632
-5.5	7.5	-0.0131872	0.0172353
-5	7.5	-0.0140367	0.0205218
-4.5	7.5	-0.0146404	0.0240843
-4	7.5	-0.0149051	0.027854
-3.5	7.5	-0.014746	0.0317287
-3	7.5	-0.014097	0.0355758
-2.5	7.5	-0.0129218	0.0392387
-2	7.5	-0.0112214	0.0425498
-1.5	7.5	-0.00903752	0.0453451
-1	7.5	-0.00645066	0.0474803
-0.5	7.5	-0.00357297	0.0488435
0	7.5	-0.000538591	0.0493638
0.5	7.5	0.00250715	0.0490159
1	7.5	0.00541869	0.0478218
1.5	7.5	0.00806126	0.045849
2	7.5	0.0103217	0.0432062
2.5	7.5	0.012118	0.0400347
3	7.5	0.0134066	0.0364952
3.5	7.5	0.0141844	0.0327527
4	7.5	0.0144853	0.0289611
4.5	7.5	0.0143728	0.0252508
5	7.5	0.0139291	0.0217221
5.5	7.5	0.0132449	0.0184427
6	7.5	0.0124101	0.0154499
6.5	7.5	0.0115076	0.0127548
7	7.5	0.0106091	0.010348
7.5	7.5	0.00977401	0.00820456
8	7.5	0.00904911	0.006289
8.5	7.5	0.00846976	0.00455875
9	7.5	0.00806128	0.00296692
9.5	7.5	0.00784042	0.0014642
-9.5	8	-0.00516562	0.00123911
-9	8	-0.00546704	0.00254094
-8.5	8	-0.00590925	0.00394996
-8	8	-0.00647834	0.00550867
-7.5	8	-0.00715344	0.00725615
-7	8	-0.0079057	0.00922611
-6.5	8	-0.00869745	0.0114443
-6	8	-0.00948179	0.0139255
-5.5	8	-0.0102031	0.0166698
-5	8	-0.0107985	0.0196589
-4.5	8	-0.0112014	0.0228525
-4	8	-0.0113461	0.0261863
-3.5	8	-0.0111743	0.0295716
-3	8	-0.010642	0.032898
-2.5	8	-0.00972634	0.0360393
-2	8	-0.00843061	0.0388625
-1.5	8	-0.0067861	0.0412388
-1	8	-0.00485086	0.0430548
-0.5	8	-0.00270531	0.0442217
0	8	-0.000445729	0.044683
0.5	8	0.00182335	0.0444179
1	8	0.00399721	0.0434431
1.5	8	0.005979	0.0418114
2	8	0.00768737	0.0396075
2.5	8	0.00906298	0.0369413
3	8	0.0100729	0.0339382
3.5	8	0.0107121	0.030728
4	8	0.0110014	0.0274342
4.5	8	0.0109824	0.024165
5	8	0.0107115	0.0210073
5.5	8	0.0102524	0.0180242
6	8	0.00966988	0.0152549
6.5	8	0.00902547	0.0127173
7	8	0.0083738	0.0104111
7.5	8	0.00776119	0.00832176
8	8	0.00722517	0.00642351
8.5	8	0.00679475	0.00468282
9	8	0.00649115	0.00306069
9.5	8	0.00632868	0.00151461
-9.5	8.5	-0.00388841	0.00125172
-9	8.5	-0.00410817	0.00256271
-8.5	8.5	-0.00442818	0.00397247
-8	8.5	-0.00483758	0.00551803
-7.5	8.5	-0.00532029	0.00723239
-7	8.5	-0.00585442	0.00914261
-6.5	8.5	-0.00641188	0.0112675
-6	8.5	-0.00695836	0.013615
-5.5	8.5	-0.00745386	0.0161794
-5	8.5	-0.00785412	0.0189389
-4.5	8.5	-0.00811301	0.0218533
-4	8.5	-0.00818597	0.0248628
-3.5	8.5	-0.00803422	0.0278892
-3	8.5	-0.00762932	0.0308382
-2.5	8.5	-0.00695733	0.0336046
-2	8.5	-0.00602186	0.0360791
-1.5	8.5	-0.00484524	0.0381569
-1	8.5	-0.00346774	0.0397457
-0.5	8.5	-0.00194471	0.0407732
0	8.5	-0.000342396	0.0411929
0.5	8.5	0.00126727	0.0409873
1	8.5	0.00281218	0.0401694
1.5	8.5	0.00422565	0.0387813
2	8.5	0.00545157	0.036891
2.5	8.5	0.00644864	0.0345867
3	8.5	0.00719327	0.0319697
3.5	8.5	0.00768038	0.0291458
4	8.5	0.00792233	0.0262175
4.5	8.5	0.00794589	0.0232766
5	8.5	0.00778823	0.0203999
5.5	8.5	0.0074924	0.0176455
6	8.5	0.0071032	0.0150528
6.5	8.5	0.00666384	0.0126434
7	8.5	0.0062136	0.0104228
